G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,Spd,BABIP,wRC,wRAA,wOBA,wRC+,wBsR,Age,MaxAge,Season,PlayerName,Team,UPID,UPURL,xMLBAMID,teamid,FullTeamName,download_timestamp
4.0,15.0,19.0,5.0,2.0,2.0,1.0,0.0,2.0,2.0,3.0,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.157894736,0.105263157,1.5,0.47368421,0.6,1.07368421,0.266666667,3.58035714,0.384615384,4.884367279546147,1.435083262460118,0.4835346090166192,141.60525069409863,-0.013419417198747396,,,2026,Cade Ladehoff,MICH,sa3035838,/players/cade-ladehoff/sa3035838/stats/batting,,150,University of Michigan ,2026-02-19T18:11:28.405196
2.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.2,0.0,0.4,0.5,0.9,0.25,5.0,0.333333333,1.0265690149928126,0.30158460756788585,0.41553305387496947,141.59877157069965,0.20987774524837732,20.0,20.0,2026,Fredy Diaz,DAV,sa3066673,/players/fredy-diaz/sa3066673/stats/batting,,59,Davidson College ,2026-02-19T18:11:28.405196
4.0,15.0,20.0,6.0,3.0,1.0,1.0,1.0,6.0,6.0,2.0,,3.0,1.0,2.0,0.0,0.0,2.0,0.0,0.4,0.1,0.15,0.666666666,0.45,0.8,1.25,0.4,9.758769757263128,0.384615384,5.6334739369672215,1.6539963526051915,0.5072209537029266,141.56315288983723,0.3224720396101475,20.0,20.0,2026,Andrew Williamson,UCF,sa3045245,/players/andrew-williamson/sa3045245/stats/batting,,43,University of Central Florida ,2026-02-19T18:11:28.405196
2.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.25,0.2,0.2,1.0,0.4,0.25,0.65,0.0,2.64285714,0.333333333,0.9678627204735277,0.2841625016767976,0.3771388053894043,141.56244123731685,0.035893164575099945,,,2026,Chaz Anthony,LEM,sa3026112,/players/chaz-anthony/sa3026112/stats/batting,,120,Le Moyne College ,2026-02-19T18:11:28.405196
2.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.2,1.0,0.4,0.25,0.65,0.0,2.64285714,0.333333333,0.9678627204735277,0.2841625016767976,0.3771388053894043,141.56244123731685,0.035893164575099945,,,2026,Cameron Coco,DSU,sa3029088,/players/cameron-coco/sa3029088/stats/batting,,62,Delaware State University ,2026-02-19T18:11:28.405196
2.0,6.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.125,0.125,1.0,0.5,0.333333333,0.833333333,0.0,0.14285714,0.4,1.8881787556054335,0.5540367859246473,0.45404066145420074,141.52757341538464,-0.05000784620642662,24.0,24.0,2026,Spencer Verburg,CMU,sa3044448,/players/spencer-verburg/sa3044448/stats/batting,,44,Central Michigan University ,2026-02-19T18:11:28.405196
4.0,12.0,21.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,8.0,,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.166666666,0.38095238,0.142857142,2.666666666,0.5,0.166666666,0.666666666,0.0,5.34719141249985,0.222222222,3.7905843199461993,1.1118839920729693,0.41330965161323546,141.50833822295291,0.36489637894555926,23.0,23.0,2026,Camden Gasser,LBSU,sa3032035,/players/camden-gasser/sa3032035/stats/batting,,125,Long Beach State University ,2026-02-19T18:11:28.405196
2.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.333333333,0.333333333,1.0,0.666666666,0.333333333,0.999999999,0.0,2.64285714,1.0,1.9546554169056853,0.5716073295472106,0.5574175119400024,141.3295340033289,-0.05265909433364868,21.0,21.0,2026,Cade Brown,GT,sa3065780,/players/cade-brown/sa3065780/stats/batting,,88,Georgia Institute of Technology ,2026-02-19T18:11:28.405196
4.0,14.0,20.0,6.0,6.0,0.0,0.0,0.0,7.0,4.0,4.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.428571428,0.2,0.0,4.0,0.55,0.428571428,0.978571428,0.0,6.088844342473784,0.4,5.131320501409414,1.500495220266226,0.4829882025718689,141.3265608802246,0.175397738115862,22.0,22.0,2026,Gable Mitchell,IOWA,sa3038166,/players/gable-mitchell/sa3038166/stats/batting,,107,University of Iowa ,2026-02-19T18:11:28.405196
5.0,21.0,23.0,9.0,3.0,5.0,0.0,1.0,8.0,7.0,1.0,,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.428571428,0.04347826,0.086956521,0.5,0.478260869,0.809523809,1.287784678,0.380952381,7.5,0.444444444,7.270424635389165,2.1236311805036827,0.5411577872608019,141.26124739837522,0.32330654188990593,,,2026,Kyle Jones,FLA,sa3034889,/players/kyle-jones/sa3034889/stats/batting,,74,University of Florida ,2026-02-19T18:11:28.405196
3.0,11.0,13.0,5.0,5.0,0.0,0.0,0.0,2.0,3.0,2.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.454545454,0.153846153,0.23076923,0.666666666,0.538461538,0.454545454,0.993006992,0.0,1.30357142125,0.625,3.3800863533962535,0.985151177619772,0.480869485781743,141.13477423456223,-0.07589079346507788,,,2026,Ty Marthilijohni,SHSU,sa3059927,/players/ty-marthilijohni/sa3059927/stats/batting,,220,Sam Houston State University ,2026-02-19T18:11:28.405196
5.0,19.0,21.0,7.0,2.0,4.0,1.0,0.0,5.0,5.0,1.0,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.368421052,0.047619047,0.095238095,0.5,0.428571428,0.684210526,1.112781954,0.315789474,5.14285714,0.411764705,5.456595721707194,1.5878542839144152,0.48068519717171077,141.0431741031608,-0.043366167694330215,23.0,23.0,2026,Sebastian Mexico,LT,sa3037936,/players/sebastian-mexico/sa3037936/stats/batting,,132,Louisiana Tech University ,2026-02-19T18:11:28.405196
5.0,16.0,23.0,5.0,2.0,1.0,0.0,2.0,6.0,5.0,5.0,,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.3125,0.217391304,0.04347826,5.0,0.52173913,0.75,1.27173913,0.4375,3.8498731138404776,0.23076923,7.47737342485123,2.175689089977076,0.5566650266232698,141.03769580669916,-0.5123415142297745,21.0,21.0,2026,Macon Winslow,UNC,sa3045458,/players/macon-winslow/sa3045458/stats/batting,,175,University of North Carolina Chapel Hill ,2026-02-19T18:11:28.405196
4.0,8.0,9.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.111111111,0.444444444,0.25,0.333333333,0.625,0.958333333,0.375,2.64285714,0.333333333,1.552693403664036,0.4513175630597307,0.40436097648408675,140.97761603451377,0.00017452002794016153,,,2026,Jaren Vogt,SDST,sa3071538,/players/jaren-vogt/sa3071538/stats/batting,,232,South Dakota State University ,2026-02-19T18:11:28.405196
3.0,11.0,15.0,3.0,2.0,0.0,0.0,1.0,4.0,1.0,3.0,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.272727272,0.2,0.2,1.0,0.466666666,0.545454545,1.012121211,0.272727273,2.64285714,0.285714285,3.7016961701346776,1.0753258295489687,0.46799370845158894,140.94341962867125,-0.0301731638610363,,,2026,AJ Havrilla,MRSH,sa3033418,/players/aj-havrilla/sa3033418/stats/batting,,140,Marshall University ,2026-02-19T18:11:28.405196
3.0,11.0,15.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,3.0,,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.272727272,0.2,0.066666666,3.0,0.466666666,0.545454545,1.012121211,0.272727273,4.39271653543307,0.222222222,3.7016961701346776,1.0753258295489687,0.46799370845158894,140.94341962867125,-0.20482326671481133,21.0,21.0,2026,Mason Onate,MRSH,sa3070917,/players/mason-onate/sa3070917/stats/batting,,140,Marshall University ,2026-02-19T18:11:28.405196
3.0,10.0,12.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.083333333,0.0,1.0,0.416666666,0.4,0.816666666,0.1,0.14285714,0.3,2.4044110432206645,0.6975145593225016,0.4195623795191447,140.86449095785454,-0.04164232686161995,,,2026,Julio Vasquez,GRAM,sa3071525,/players/julio-vasquez/sa3071525/stats/batting,,91,Grambling State University ,2026-02-19T18:11:28.405196
1.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.4,0.5,0.4,0.5,0.9,0.25,2.64285714,0.5,1.0378263028708021,0.29928638361363824,0.4121584177017212,140.52406319683647,-0.006768735125660896,,,2026,Chris Lewis,BUT,sa3073971,/players/chris-lewis/sa3073971/stats/batting,,33,Butler University ,2026-02-19T18:11:28.405196
3.0,4.0,4.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.75,1.25,0.25,2.64285714,1.0,1.2564332572175465,0.361338743324419,0.5389582961797714,140.3687809182084,-0.01533869281411171,22.0,22.0,2026,Brayden Simpson,LSU,sa3042335,/players/brayden-simpson/sa3042335/stats/batting,,130,Louisiana State University ,2026-02-19T18:11:28.405196
2.0,8.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.111111111,0.444444444,0.25,0.444444444,0.375,0.819444444,0.0,0.14285714,0.75,1.8656253283157398,0.5362534736528446,0.41190363963445026,140.33886167906186,-0.027074940502643585,21.0,21.0,2026,Joey Wilga,HALL,sa3045209,/players/joey-wilga/sa3045209/stats/batting,,228,Seton Hall University ,2026-02-19T18:11:28.405196
4.0,10.0,14.0,3.0,2.0,0.0,1.0,0.0,3.0,2.0,4.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.285714285,0.142857142,2.0,0.5,0.5,1.0,0.2,4.696428565,0.375,3.834660207252872,1.1021450211814763,0.485514760017395,140.3344518193166,-0.0396353155374527,,,2026,Zane Kelly,SDSU,sa3035236,/players/zane-kelly/sa3035236/stats/batting,,222,San Diego State University ,2026-02-19T18:11:28.405196
3.0,11.0,12.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272727272,0.083333333,0.333333333,0.25,0.333333333,0.545454545,0.878787878,0.272727273,1.60119047125,0.333333333,2.130429876834712,0.6122323403662062,0.3704683681329091,140.3262635895409,0.0019481388735584915,,,2026,Trystan Crawford,LEH,sa3029539,/players/trystan-crawford/sa3029539/stats/batting,,121,Lehigh University ,2026-02-19T18:11:28.405196
5.0,20.0,25.0,7.0,5.0,1.0,1.0,0.0,5.0,1.0,5.0,,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.35,0.2,0.08,2.5,0.48,0.5,0.98,0.15,8.576358074999849,0.388888888,6.137419679732944,1.7601357787567626,0.46664904117584227,140.21068357855964,0.349711399525404,22.0,22.0,2026,Bryce Blaser,ULM,sa3027246,/players/bryce-blaser/sa3027246/stats/batting,,128,University of Louisiana at Monroe ,2026-02-19T18:11:28.405196
4.0,17.0,19.0,5.0,3.0,1.0,0.0,1.0,3.0,5.0,2.0,,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.294117647,0.105263157,0.315789473,0.333333333,0.368421052,0.529411764,0.897832816,0.235294117,6.217103088513127,0.4,3.482560673420069,0.9980768055363869,0.4150620040140654,140.1724003298344,0.3659583660773933,22.0,22.0,2026,Jayden Lobliner,USD,sa3036429,/players/jayden-lobliner/sa3036429/stats/batting,,225,University of San Diego ,2026-02-19T18:11:28.405196
4.0,14.0,17.0,4.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.285714285,0.058823529,0.176470588,0.333333333,0.411764705,0.428571428,0.840336133,0.142857143,6.4369652460748235,0.363636363,3.113567552820206,0.8906083026084898,0.41489073458839865,140.06408585868894,0.16595836309716105,23.0,23.0,2026,DJ Ghiorso,LMU,sa3059291,/players/dj-ghiorso/sa3059291/stats/batting,,133,Loyola Marymount University ,2026-02-19T18:11:28.405196
2.0,8.0,10.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.375,0.0,0.1,0.0,0.4,0.5,0.9,0.125,1.60119047125,0.375,1.9921015457291367,0.5696878091473343,0.4184168875217438,140.05078090122703,-0.031231745146214962,,,2026,Erwin Cabassa,TXSO,sa3069719,/players/erwin-cabassa/sa3069719/stats/batting,,267,Texas Southern University ,2026-02-19T18:11:28.405196
3.0,11.0,11.0,4.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.363636363,0.0,0.454545454,0.0,0.363636363,0.636363636,0.999999999,0.272727273,1.60119047125,0.6,2.233585674642607,0.6386199783077677,0.41341656988317316,140.0397312478437,0.029633226804435253,,,2026,Jason Janesko,JOES,sa3034569,/players/jason-janesko/sa3034569/stats/batting,,244,Saint Joseph's University ,2026-02-19T18:11:28.405196
2.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.333333333,0.0,0.333333333,0.666666666,0.999999999,0.333333333,0.14285714,0.5,0.6090315602295201,0.17404091577456401,0.4133765697479248,140.0102664259912,0.0,21.0,21.0,2026,Carson Chavez,FOR,sa3028797,/players/carson-chavez/sa3028797/stats/batting,,80,Fordham University ,2026-02-19T18:11:28.405196
5.0,24.0,26.0,9.0,7.0,0.0,0.0,2.0,7.0,5.0,0.0,,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.375,0.0,0.153846153,0.0,0.423076923,0.625,1.048076923,0.25,6.90900886841677,0.388888888,6.37337984784265,1.8210045908274215,0.46626460552215576,140.0011969140999,0.35474026016891,21.0,21.0,2026,Micah Dean,ULM,sa3059013,/players/micah-dean/sa3059013/stats/batting,,128,University of Louisiana at Monroe ,2026-02-19T18:11:28.405196
4.0,18.0,21.0,6.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,,9.0,1.0,0.0,2.0,0.0,0.0,0.0,0.333333333,0.0,0.428571428,0.0,0.368421052,0.5,0.868421052,0.166666667,1.60119047125,0.666666666,3.7489438684340297,1.0702435405607997,0.4108642402448152,139.95383617287737,-0.014041450805962086,,,2026,Ty Thomas,CSUF,sa3071445,/players/ty-thomas/sa3071445/stats/batting,,35,California State University Fullerton ,2026-02-19T18:11:28.405196
2.0,5.0,7.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.285714285,0.142857142,2.0,0.428571428,0.4,0.828571428,0.2,1.60119047125,0.25,1.4467258738314746,0.41276998687144495,0.41132938861846924,139.92143108590878,-0.013537470251321793,21.0,21.0,2026,Chris Polemeni,CONN,sa3040033,/players/chris-polemeni/sa3040033/stats/batting,,53,University of Connecticut ,2026-02-19T18:11:28.405196
2.0,6.0,6.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.333333333,0.833333333,1.166666666,0.5,2.64285714,0.2,1.544660200869344,0.4393055043571217,0.4780701994895935,139.74339691533254,-0.010841541923582554,,,2026,Carter Bergman,MOST,sa3027033,/players/carter-bergman/sa3027033/stats/batting,,158,Missouri State University ,2026-02-19T18:11:28.405196
3.0,9.0,11.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.333333333,0.181818181,0.272727272,0.666666666,0.454545454,0.555555555,1.010101009,0.222222222,6.4369652460748235,0.5,2.691161795385701,0.765156878956181,0.46576264771548187,139.7276700816865,0.1849134210497141,21.0,21.0,2026,Clay Thompson,JMU,sa3071448,/players/clay-thompson/sa3071448/stats/batting,,112,James Madison University ,2026-02-19T18:11:28.405196
4.0,12.0,14.0,4.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.142857142,0.214285714,0.666666666,0.428571428,0.583333333,1.011904761,0.25,0.14285714,0.375,3.182498956268552,0.9047866111452612,0.4500965433461325,139.72348014368274,-0.015186176169663668,,,2026,Nico Rijo-Berger,NICH,sa3071122,/players/nico-rijo-berger/sa3071122/stats/batting,,173,Nicholls State University ,2026-02-19T18:11:28.405196
3.0,9.0,10.0,4.0,4.0,0.0,0.0,0.0,3.0,3.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444444444,0.1,0.0,1.0,0.5,0.444444444,0.944444444,0.0,2.64285714,0.444444444,2.4458984997058595,0.6949849393153874,0.4656984806060791,139.69270414242482,-0.02514430321753025,,,2026,Efrain Morales,ODU,sa3060081,/players/efrain-morales/sa3060081/stats/batting,,197,Old Dominion University ,2026-02-19T18:11:28.405196
3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,1.0,0.5,0.0,0.5,0.0,2.64285714,0.0,0.810074920667457,0.2300873947275156,0.4129161238670349,139.671093676477,0.01975548453629017,21.0,21.0,2026,Ethan Acevedo,VCU,sa3025724,/players/ethan-acevedo/sa3025724/stats/batting,,286,Virginia Commonwealth University ,2026-02-19T18:11:28.405196
1.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.25,0.0,0.5,0.333333333,0.833333333,0.0,0.14285714,0.5,0.9077419478232205,0.25696699207370877,0.44970959424972534,139.48630625739958,-0.006074470467865467,,,2026,Rudy Gonzalez,RGV,sa3032442,/players/rudy-gonzalez/sa3032442/stats/batting,,268,University of Texas Rio Grande Valley,2026-02-19T18:11:28.405196
5.0,19.0,21.0,7.0,5.0,1.0,0.0,1.0,6.0,3.0,0.0,,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.368421052,0.0,0.19047619,0.0,0.428571428,0.578947368,1.007518796,0.210526316,7.258769757263128,0.428571428,4.91558226757676,1.3879809808078472,0.45397504454567317,139.34631121759116,0.330698911100626,23.0,23.0,2026,Renzo Gonzalez,STET,sa3032438,/players/renzo-gonzalez/sa3032438/stats/batting,,251,Stetson University ,2026-02-19T18:11:28.405196
4.0,15.0,18.0,4.0,2.0,1.0,0.0,1.0,4.0,3.0,1.0,,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.266666666,0.055555555,0.166666666,0.333333333,0.388888888,0.533333333,0.922222221,0.266666667,4.5619652460748235,0.272727272,3.738372573367377,1.0541079134857854,0.426080584526062,139.26989500104972,-0.5963122984394431,21.0,21.0,2026,Marcus Bradshaw,NCAT,sa3069657,/players/marcus-bradshaw/sa3069657/stats/batting,,188,North Carolina A&T State University ,2026-02-19T18:11:28.405196
4.0,12.0,18.0,3.0,1.0,2.0,0.0,0.0,3.0,1.0,5.0,,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.277777777,0.111111111,2.5,0.470588235,0.416666666,0.887254901,0.166666666,1.86160714,0.3,4.180477189117611,1.1786577573358423,0.45030905218685374,139.26477871576154,-0.07501176930963993,,,2026,Brett Griffiths,BALL,sa3059360,/players/brett-griffiths/sa3059360/stats/batting,,20,Ball State University ,2026-02-19T18:11:28.405196
4.0,14.0,18.0,4.0,3.0,1.0,0.0,0.0,3.0,1.0,2.0,,3.0,2.0,0.0,0.0,0.0,1.0,2.0,0.285714285,0.111111111,0.166666666,0.666666666,0.444444444,0.357142857,0.801587301,0.071428572,5.0,0.363636363,3.6332879400756335,1.0233440733458972,0.41228938764996,139.20942846284848,-1.2650418067350984,23.0,23.0,2026,Justin Szestowicki,LAS,sa3043452,/players/justin-szestowicki/sa3043452/stats/pitching,,309,La Salle University ,2026-02-19T18:11:28.405196
2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.14285714,0.0,0.355008066429209,0.09989374948890141,0.4096098840236664,139.15646549631896,-0.0035103627014905214,21.0,21.0,2026,Colton Boardman,CSUN,sa3058662,/players/colton-boardman/sa3058662/stats/batting,,36,California State University Northridge ,2026-02-19T18:11:28.405196
4.0,14.0,18.0,5.0,5.0,0.0,0.0,0.0,1.0,3.0,3.0,,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.357142857,0.166666666,0.222222222,0.75,0.5,0.357142857,0.857142857,0.0,3.9189406806902634,0.5,4.074838861494006,1.146351560621203,0.44915248619185555,139.14483632145325,0.17266488587483764,,,2026,Evan Rogers,UNO,sa3071152,/players/evan-rogers/sa3071152/stats/batting,,170,University of New Orleans ,2026-02-19T18:11:28.405196
4.0,14.0,15.0,5.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.357142857,0.0,0.266666666,0.0,0.4,0.5,0.9,0.142857143,2.01785714,0.5,3.1114032548625783,0.8745160382945851,0.42578561703364054,139.0952226744957,-0.018689166754484177,,,2026,Joey Morton,CAM,sa3060096,/players/joey-morton/sa3060096/stats/batting,,41,Campbell University ,2026-02-19T18:11:28.405196
5.0,19.0,24.0,8.0,5.0,0.0,2.0,1.0,6.0,5.0,1.0,,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.421052631,0.041666666,0.0,1.0,0.5,0.789473684,1.289473684,0.368421053,8.833029605883452,0.368421052,7.689255841412811,2.157063491978912,0.5513880550861359,138.9911151986543,0.0815170407295227,21.0,21.0,2026,Jake Schaffner,UNC,sa3041661,/players/jake-schaffner/sa3041661/stats/batting,,175,University of North Carolina Chapel Hill ,2026-02-19T18:11:28.405196
3.0,8.0,9.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.666666666,0.0,0.333333333,0.375,0.708333333,0.125,2.64285714,1.0,1.2804758531521232,0.35836404389843063,0.3437815573480394,138.8634046654788,0.027406252920627594,20.0,20.0,2026,Tate Schmidt,MILW,sa3060514,/players/tate-schmidt/sa3060514/stats/batting,,302,University of Wisconsin Milwaukee ,2026-02-19T18:11:28.405196
4.0,8.0,11.0,2.0,1.0,0.0,0.0,1.0,5.0,4.0,1.0,,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.25,0.09090909,0.272727272,0.333333333,0.454545454,0.625,1.079545454,0.375,2.64285714,0.25,2.9813438670680155,0.8343676494404898,0.48262810707092285,138.86245420838856,-0.026423543691635132,,,2026,Tristan Russell,UNM,sa3071194,/players/tristan-russell/sa3071194/stats/batting,,168,University of New Mexico ,2026-02-19T18:11:28.405196
5.0,16.0,21.0,5.0,3.0,2.0,0.0,0.0,5.0,3.0,4.0,,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.19047619,0.19047619,1.0,0.476190476,0.4375,0.913690476,0.125,2.64285714,0.416666666,4.897748602882999,1.3701473161140854,0.4531412720680237,138.84076472171446,-0.07920125126838684,,,2026,Logan Baratta,JAX,sa3069553,/players/logan-baratta/sa3069553/stats/batting,,109,Jacksonville University ,2026-02-19T18:11:28.405196
2.0,6.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666,0.142857142,0.428571428,0.333333333,0.285714285,0.666666666,0.952380951,0.5,0.14285714,0.0,1.2390414284638616,0.34614131917278484,0.40899557726723806,138.76596223597798,-0.0035103627014905214,21.0,21.0,2026,Landon Gaz,UCI,sa3032074,/players/landon-gaz/sa3032074/stats/batting,,274,University of California Irvine ,2026-02-19T18:11:28.405196
4.0,18.0,20.0,6.0,2.0,2.0,0.0,2.0,3.0,6.0,2.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.1,0.25,0.4,0.4,0.777777777,1.177777777,0.444444444,0.5595238025,0.363636363,5.518733670549853,1.539256086187824,0.5009091556072235,138.67985316053966,-0.051685310900211334,22.0,22.0,2026,Ezra McNaughton,BYU,sa3060000,/players/ezra-mcnaughton/sa3060000/stats/batting,,29,Brigham Young University ,2026-02-19T18:11:28.405196
3.0,7.0,12.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.142857142,0.166666666,0.25,0.666666666,0.5,0.571428571,1.071428571,0.428571429,5.0,0.0,3.308723844476079,0.9210372938588607,0.5006784498691559,138.57446420765623,0.13539336435496807,,,2026,Jackson Smith,CIN,sa3060615,/players/jackson-smith/sa3060615/stats/batting,,48,University of Cincinnati ,2026-02-19T18:11:28.405196
4.0,14.0,18.0,6.0,6.0,0.0,0.0,0.0,4.0,5.0,1.0,,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.428571428,0.055555555,0.0,1.0,0.529411764,0.428571428,0.957983192,0.0,3.8498731138404776,0.428571428,4.527176801202051,1.259434048173182,0.47752755880355835,138.54140742889913,-0.5233499819878489,22.0,22.0,2026,Caleb Wulf,IOWA,sa3060976,/players/caleb-wulf/sa3060976/stats/batting,,107,University of Iowa ,2026-02-19T18:11:28.405196
4.0,14.0,21.0,2.0,1.0,1.0,0.0,0.0,5.0,1.0,6.0,,7.0,1.0,0.0,0.0,0.0,1.0,2.0,0.142857142,0.285714285,0.333333333,0.857142857,0.428571428,0.214285714,0.642857142,0.071428572,4.8380488223983615,0.285714285,3.5586230255848523,0.9887460641748073,0.4013013073376247,138.47445146293308,-1.4381907528149895,,,2026,Blake Timmons,NDSU,sa3060758,/players/blake-timmons/sa3060758/stats/batting,,179,North Dakota State University ,2026-02-19T18:11:28.405196
3.0,8.0,10.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.375,0.1,0.2,0.5,0.5,0.375,0.875,0.0,2.64285714,0.5,2.34521275881879,0.6511189651881898,0.44679378271102904,138.4346467495629,-0.030631811823695898,,,2026,Wandel Campana,WIU,sa3065012,/players/wandel-campana/sa3065012/stats/batting,,293,Western Illinois University ,2026-02-19T18:11:28.405196
3.0,13.0,13.0,4.0,0.0,2.0,0.0,2.0,3.0,7.0,0.0,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307692307,0.0,0.538461538,0.0,0.307692307,0.923076923,1.23076923,0.615384616,2.64285714,0.5,3.578090888626704,0.9914304587913844,0.5001402084644024,138.32858953405432,0.0,21.0,21.0,2026,Kollin Ritchie,OKST,sa3040802,/players/kollin-ritchie/sa3040802/stats/batting,,196,Oklahoma State University ,2026-02-19T18:11:28.405196
