Player,Team,Season,Age,Age_Bin,Has_Prior_Data,K%_alpha,K%_beta,K%_mean,K%_std,BB%_alpha,BB%_beta,BB%_mean,BB%_std,ISO_mu,ISO_tau,ISO_mean,ISO_std,BABIP_mu,BABIP_tau,BABIP_mean,BABIP_std,K%_p25,K%_p75,K%_p10,K%_p90,K%_p5,K%_p95,BB%_p25,BB%_p75,BB%_p10,BB%_p90,BB%_p5,BB%_p95,ISO_p25,ISO_p75,ISO_p10,ISO_p90,ISO_p5,ISO_p95,BABIP_p25,BABIP_p75,BABIP_p10,BABIP_p90,BABIP_p5,BABIP_p95
Aidan Quinn,LEH,2025,21.0,21,True,12.89478207250448,51.00521792749552,0.2017962765650153,0.04981855201892276,6.636483598285066,43.06351640171493,0.13353085710835144,0.04777089623180778,0.1655011136808534,3518.6982466479603,0.1655011136808534,0.016858114052456987,0.35362015237741484,3622.7911484237316,0.35362015237741484,0.016614158564188495,0.16639301618033264,0.23383150712421272,0.13999208651909903,0.2676846452743028,0.12544239863815373,0.2888294970026995,0.0988220229075289,0.16295333958636496,0.0760056209853671,0.19753983623833068,0.06414235118238369,0.219770348817392,0.15413048854483463,0.17687173881687218,0.14389657122479774,0.18710565613690908,0.13777198363810794,0.19323024372359887,0.3424140727177373,0.3648262320370924,0.33232825145927286,0.3749120532955568,0.32629229340436255,0.38094801135046713
Trey Fenderson,PRES,2025,21.0,21,True,44.584151169559824,130.91584883044015,0.25404074740489935,0.032767015652996785,15.869977542120123,120.63002245787987,0.11626357173714376,0.027335804509379707,0.16907486321551898,9664.030395723272,0.16907486321551898,0.01017233973736194,0.34700892224983804,5651.554191541021,0.34700892224983804,0.013301972689542405,0.23138093672620239,0.2756840616246523,0.21261811214318624,0.29667342883724857,0.20176649054324694,0.30951051603266594,0.09686659503514913,0.13362846006422371,0.0825805125182223,0.15237762825873902,0.07470261961239118,0.1642273710645925,0.16221372432715606,0.1759360021038819,0.15603848529985123,0.18211124113118674,0.1523428533039366,0.18580687312710137,0.33803687801335347,0.3559809664863226,0.32996175832472346,0.3640560861749526,0.3251291242258348,0.3688887202738413
Trey Bridges,GRAM,2025,21.036192584394023,22,True,2.8267328626382233,7.973267137361778,0.261734524318354,0.12796634988635566,1.0218771574577417,8.978122842542259,0.10218771574577416,0.09132628143910215,0.12775484613055466,1415.9751495565235,0.12775484613055466,0.02657493336535455,0.33433831398779185,3622.7911484237316,0.33433831398779185,0.016614158564188495,0.16469571303010863,0.34339103026420525,0.1065902591381175,0.4382387180696354,0.07921297673254743,0.4962419715755898,0.03287264701272345,0.14578775480090936,0.012383298002486007,0.22923973165477102,0.006132010145427054,0.28679174978228517,0.10983032596347915,0.14567936629763018,0.0936976986719411,0.1618119935891682,0.08404297059855753,0.17146672166255178,0.3231322343281143,0.3455443936474694,0.31304641306964986,0.35563021490593383,0.30701045501473956,0.36166617296084413
Martavius Thomas,GRAM,2025,20.0,<=20,True,27.533836421074586,102.96616357892542,0.21098725226877077,0.035580106336425804,16.075853471165736,85.42414652883427,0.15838279281936685,0.036061963443441904,0.1612196985580543,7186.073883999356,0.1612196985580543,0.011796526861107654,0.33510130712467984,4202.437732171528,0.33510130712467984,0.015425858965520725,0.1861377230861427,0.23423238501668642,0.16633546645430117,0.2575562274811045,0.15506517647116227,0.2719619356799868,0.13284585001541482,0.18148689578518348,0.11371435502114705,0.20597266280375034,0.10310825912434474,0.22133635752772488,0.15326306210232443,0.16917633501378415,0.14610184109121285,0.17633755602489573,0.1418161385651309,0.1806232585509777,0.32469672336446576,0.3455058908848939,0.31533227341754655,0.3548703408318131,0.3097280270564012,0.3604745871929585
Evin Sullivan,BING,2025,22.0,22,True,62.391691682788064,392.10830831721194,0.13727544924705845,0.016124576784144955,30.888311462930407,322.6116885370696,0.08737853313417371,0.01499821569843543,0.1701521639585182,25027.360768411552,0.1701521639585182,0.006321097264661325,0.335589642404918,14636.076239631875,0.335589642404918,0.008265852827706673,0.12611416307838672,0.14785751352041152,0.1169684832861833,0.15826799155685098,0.11168756573828852,0.16467937904743335,0.07686586524394573,0.09704520346130277,0.06871004630432449,0.10705032187509692,0.06410198552624716,0.11330996648807883,0.16588864864351166,0.17441567927352475,0.1620513518630318,0.1782529760540046,0.159754884196427,0.1805494437206094,0.3300144093960006,0.34116487541383544,0.32499652577300925,0.34618275903682677,0.3219935244014176,0.3491857604084184
TJ Rogers,SF,2025,21.036192584394023,22,True,48.44514098222826,152.25485901777176,0.24138087185963256,0.030130779773129307,15.082942825318518,141.01705717468147,0.09662359273106035,0.023571535291425624,0.16279509328952932,11051.686042288666,0.16279509328952932,0.00951230420275468,0.34187989166772675,6463.059408787937,0.34187989166772675,0.012438869914550916,0.22055331754916038,0.2612736448244962,0.20329948656961272,0.2805736914418737,0.1933140251606588,0.29238470702134206,0.07986612135638602,0.11151367469166666,0.06768160266416513,0.12779691400175555,0.06099443735824723,0.1381334230591721,0.15637914160402416,0.16921104497503447,0.15060458494655257,0.17498560163250607,0.14714874522096255,0.1784414413580961,0.3334900014063398,0.35026978192911373,0.3259388384551284,0.3578209448803251,0.3214197713736001,0.3623400119618534
Kyle Hess,CREI,2025,21.036192584394023,22,True,82.37358337669872,285.7264166233013,0.22378044927111848,0.02169358544372785,32.88456481065751,253.41543518934245,0.11486051278608982,0.018811499710723167,0.14884867335691218,20269.68426590163,0.14884867335691218,0.007023870697768826,0.34936585339690457,11853.772637642449,0.34936585339690457,0.009184842288882129,0.20886343302034488,0.23815268900761072,0.19629581355211062,0.25191024886659324,0.18896520934085212,0.2603041772736147,0.10170390961539892,0.1270419664041273,0.0913761967107083,0.13950231355001286,0.08551635457046261,0.14726610503165988,0.1441111445645645,0.15358620214925986,0.1398472208680037,0.15785012584582067,0.13729543416444895,0.1604019125493754,0.34317077141588603,0.3555609353779231,0.33759500438230744,0.3611367024115017,0.3342581322450595,0.3644735745487496
Jake Bold,PRIN,2025,21.0,21,True,65.46592374541626,247.73407625458373,0.2090227450364504,0.022939063348096003,32.76953198809194,210.83046801190804,0.13452188829265987,0.02181706349295406,0.17041250046555256,17246.577321598455,0.17041250046555256,0.0076146253460264,0.34945104859857534,10085.850557211668,0.34945104859857534,0.009957349145734356,0.19320051128060223,0.22417068023173917,0.18002172932312602,0.2388230416289194,0.1723698523742239,0.24779121637230977,0.11927507908407092,0.1486811466738566,0.10724809250430968,0.16308779092820383,0.10041380654322694,0.17204575900221536,0.16527651371807447,0.17554848721303065,0.16065396543231683,0.1801710354987883,0.15788755634726442,0.1829374445838407,0.3427349186606538,0.3561671785364969,0.33669019221218527,0.3622119049849654,0.333072666741392,0.36582943045575866
Thomas Schreck,ARMY,2025,21.036192584394023,22,True,40.471707214854625,162.92829278514537,0.1989759450091181,0.02792432097898199,16.577778283376137,141.62222171662387,0.10479000179125243,0.0242745313566904,0.11546705791873502,11200.363432992099,0.11546705791873502,0.009448958520078479,0.31797096192459195,6550.006396350107,0.31797096192459195,0.012356035231212098,0.17958436534497935,0.21729425061253818,0.16382799194383474,0.23540016807723732,0.15477573862030009,0.24654847956237144,0.08757494558605991,0.12019882762766453,0.07488901047283869,0.1368481549060507,0.06788705591423558,0.14737969038291573,0.10909383224691414,0.12184028359055589,0.10335773033456246,0.1275763855029076,0.09992490422606992,0.1310092116114001,0.30963694280807774,0.32630498104110617,0.30213606563010786,0.33380585821907605,0.29764709255979255,0.33829483128939136
Owen Prince,VMI,2025,22.0,22,True,45.50826260174977,218.1917373982502,0.172575891550056,0.023226147381729203,29.05920183149314,176.04079816850685,0.14168309035345267,0.024290913580757148,0.11692659972703462,14520.825158702148,0.11692659972703462,0.008298590831443414,0.32353160062106545,8491.822451905227,0.32353160062106545,0.01085174418586366,0.15645461615689643,0.18779647956953913,0.14335733969423595,0.20286347565458213,0.1358274797827091,0.21215188479967012,0.1246772034177733,0.15742302110013107,0.111350615004546,0.17352175105413606,0.10380144070215584,0.18354346156644677,0.11132928527015486,0.12252391418391438,0.10629152765518425,0.127561671798885,0.10327663249934868,0.13057656695472056,0.3162122103959505,0.3308509908461804,0.30962453087078234,0.33743867037134856,0.30568206983819807,0.34138113140393284
Brady Short,CCSU,2025,23.0,23+,True,51.683889541254125,344.31611045874587,0.13051487257892455,0.016906971764435067,40.62289669824781,267.3771033017522,0.1318925217475578,0.019249417631221736,0.13807326375766885,21806.01730317046,0.13807326375766885,0.006771920076147496,0.34452164748837827,12752.224842451536,0.34452164748837827,0.008855376268826718,0.11877978833884024,0.14157296648698972,0.10926938037429694,0.15256221857014762,0.10380217938556453,0.15935083143875464,0.11848527517115968,0.14443298683408032,0.10776692500645568,0.157046221956036,0.1016407299284123,0.16486461104105413,0.1335056730771603,0.1426408544381774,0.1293946989823391,0.1467518285329986,0.12693444645899216,0.14921208105634554,0.33854878696092505,0.3504945080158315,0.3331730261675769,0.35587026880917966,0.32995584971457864,0.3590874452621779
Duncan Mathews,USA,2025,20.0,<=20,True,20.0392114709556,118.56078852904439,0.144583055346,0.02976493334152331,13.30251492728814,94.49748507271185,0.12339995294330372,0.03153143922389647,0.12412348881633764,7632.106056109661,0.12412348881633764,0.011446634130075035,0.3394815347227823,4463.278694858037,0.3394815347227823,0.014968317861641673,0.12359594688636538,0.16371448716405604,0.10762217601433072,0.18376170407256712,0.09869293310287326,0.19631750218856175,0.10093694398887872,0.1433404833408593,0.08467377387413766,0.16515501021374682,0.0757820528561667,0.17897957735048844,0.11640285142135738,0.13184412621131789,0.10945403692672373,0.13879294070595155,0.1052954511510972,0.14295152648157808,0.32938555774742806,0.34957751169813656,0.32029886353362624,0.35866420591193837,0.3148608427986985,0.3641022266468661
Eddy Pelc,GCU,2025,24.0,23+,True,30.268423546444307,195.6315764535557,0.13399036541144005,0.02261418286354684,26.262057396068787,149.4379426039312,0.14947101534472845,0.02682284109264936,0.18412917197181147,12439.341688854058,0.18412917197181147,0.008966052991490687,0.3446159109438187,7274.564626034854,0.3446159109438187,0.011724558469842179,0.11816441993272495,0.14864209593677455,0.10575222859562233,0.1636244698441421,0.09871658747975774,0.17295322643163755,0.1306643090877514,0.16683252287100783,0.11600418032740473,0.18465980696078957,0.1077215902225156,0.19576557840237765,0.1780816611293361,0.19017668281428685,0.17263871272381073,0.1956196312198122,0.16938132718931892,0.19887701675430403,0.33670781643033554,0.3525240054573019,0.3295902846814733,0.35964153720616415,0.3253307284202942,0.36390109346734323
Steven Meier,TROY,2025,21.036192584394023,22,True,38.69390212185321,170.1060978781468,0.18531562318895217,0.026825508877821185,13.274327447780589,149.12567255221938,0.08173846950603812,0.021432380944041894,0.1507368437366544,11497.718214398968,0.1507368437366544,0.009325973340114238,0.3211251283757412,6723.900371474445,0.3211251283757412,0.012195212298893573,0.16666222967997185,0.20287614857384764,0.1515959796835891,0.22033467211126037,0.1429593673455411,0.23110557177726623,0.06644878690481174,0.09516842095324458,0.055561718582067515,0.11013784402998208,0.04963852158265653,0.11969551436722597,0.14444657030814545,0.15702711716516338,0.1387851280024038,0.16268855947090502,0.13539698266331476,0.16607670480999406,0.3128995826786723,0.3293506740728101,0.3054963349619454,0.336753921789537,0.3010657891944629,0.3411844675570195
Kaiden Dossa,YALE,2025,20.0,<=20,True,23.41723185825311,85.4827681417469,0.21503426867082745,0.03919045815792557,8.571075871583218,76.12892412841677,0.10119333968811357,0.03257757059815759,0.18667594516703678,5996.654758371876,0.18667594516703678,0.012913544899935602,0.36093381645400374,3622.7911484237316,0.36093381645400374,0.016614158564188495,0.1875854016359318,0.24058854423772408,0.1659227376020686,0.26641588924522513,0.1536531335353033,0.2823893983956192,0.07769888508389058,0.1213007135189914,0.06184225520722004,0.1446378436616546,0.05344902670695715,0.15966047569317723,0.17796589149333333,0.19538599884074023,0.17012657148379381,0.20322531885027975,0.16543505400157701,0.20791683633249655,0.34972773679432617,0.3721398961136813,0.33964191553586176,0.3822257173721457,0.33360595748095145,0.38826167542705603
Jacob Gaudreau,BRY,2025,22.0,22,True,16.340555728005306,34.0594442719947,0.32421737555566077,0.06528901161612505,4.544912385519665,34.65508761448033,0.11594164248774658,0.050494859111017885,0.13531330757690094,2775.3112931307855,0.13531330757690094,0.01898209526096754,0.31796693526852093,3622.7911484237316,0.31796693526852093,0.016614158564188495,0.27845924480550704,0.36745601027949965,0.2416725693970001,0.409834482447251,0.22083737079967108,0.4356069719343435,0.07879517791844291,0.14611159223295994,0.056454723971719245,0.18409420447759883,0.04536290753473356,0.2088904082771479,0.12251007888613272,0.14811653626766916,0.11098677367789125,0.15963984147591062,0.10409053933976012,0.16653607581404176,0.30676085560884336,0.3291730149281985,0.29667503435037895,0.3392588361866629,0.29063907629546865,0.3452947942415732
Sam Holtz,LEH,2025,21.036192584394023,22,True,22.004078155443338,105.79592184455666,0.17217588541035475,0.033265746037353515,9.801263223726993,89.598736776273,0.09860425778397378,0.029753545794728706,0.14098248877194416,7037.396493295921,0.14098248877194416,0.011920486764508565,0.3314672054260824,4115.490744609358,0.3314672054260824,0.015587956505733717,0.1487959968845376,0.19369886724805394,0.1306927930880297,0.21587966733378097,0.1205071426296476,0.2296946018571004,0.07722423555408535,0.11707543520262798,0.06251302826826362,0.13819840302743933,0.05464915842193761,0.15175289792629792,0.13294224263193508,0.14902273491195325,0.12570577029683452,0.1562592072470538,0.12137503288231523,0.1605899446615731,0.32095328853646266,0.3419811223157021,0.3114904353625182,0.35144397548964657,0.3058272986308645,0.35710711222130026
Mason Strong,UVU,2025,22.0,22,True,6.28812957030578,23.41187042969422,0.21172153435372998,0.07373151537680485,1.5489152767120866,21.55108472328791,0.06705260938147561,0.05094808885066957,0.12930637918852161,1635.4512977377844,0.12930637918852161,0.02472755588885391,0.3175342915233932,3622.7911484237316,0.3175342915233932,0.016614158564188495,0.15809726102401495,0.2583983431636676,0.12150752715785597,0.310639270863732,0.10234584056517423,0.3434639362133534,0.028890882373989034,0.09248888018011751,0.014272758192386239,0.13650973143240006,0.008732103128049838,0.16719386914106857,0.11262789619408889,0.14598486218295434,0.09761674122706929,0.16099601714997394,0.08863316919909503,0.1699795891779482,0.3063282118637156,0.32874037118307076,0.2962423906052512,0.33882619244153517,0.2902064325503409,0.3448621504964455
Aiden Taurek,SMC,2025,21.0,21,True,5.905313421349522,28.29468657865048,0.17266998308039536,0.06370543451722727,2.9676789531137024,23.632321046886297,0.11156687793660536,0.05992740465874922,0.22643132360070992,1883.2469489101761,0.22643132360070992,0.023043389660538104,0.33973754159835273,3622.7911484237316,0.33973754159835273,0.016614158564188495,0.12620153688495328,0.21229190666187447,0.09559306589179244,0.25827160245233105,0.07976766328707273,0.28755063462011454,0.06684557204585559,0.14601889759789485,0.04304292870659435,0.1931812162136899,0.03204271866409912,0.22441945733583116,0.2108887934649026,0.24197385373651722,0.19690003150579305,0.2559626156956268,0.18852832054031776,0.26433432666110207,0.32853146193867516,0.3509436212580303,0.31844564068021075,0.3610294425164947,0.31240968262530044,0.367065400571405
Christian Smith,HPU,2025,22.0,22,True,9.733293776518282,22.666706223481718,0.30041030174439143,0.07932423275835482,2.2083567785581524,22.991643221441848,0.08763320549833939,0.05524187854109465,0.1706075298135054,1784.1286884412195,0.1706075298135054,0.023674832316548603,0.349400608661597,3622.7911484237316,0.349400608661597,0.016614158564188495,0.2438850782700769,0.3525043641723501,0.20084002927637004,0.4054898850989259,0.1771644254125173,0.43787129802818675,0.046210212637554524,0.11769277702397815,0.02686435063209215,0.1630417109521523,0.018565634398230606,0.19375973286953355,0.15463909807838241,0.1865759615486284,0.14026701139422665,0.20094804823278417,0.13166589601016251,0.2095491636168483,0.33819452900191943,0.36060668832127457,0.328108707743455,0.370692509579739,0.3220727496885447,0.3767284676346493
Logan Hughes,TTU,2025,20.0,<=20,True,30.99460411409242,156.2053958859076,0.16556946642143386,0.027094142385318973,18.23455621103328,127.36544378896672,0.12523733661423955,0.027336634457043225,0.18634463966917975,10308.29908877149,0.18634463966917975,0.00984932559869168,0.32416877850650666,6028.32447097709,0.32416877850650666,0.012879579674575902,0.14664329774531112,0.18320087777307062,0.1316447470410814,0.20103552574554379,0.12311354186535757,0.2120957190507644,0.10590714317928593,0.14270567886623112,0.09141983723332535,0.1612794984013809,0.08337052308635932,0.17296732488104216,0.17970137050651833,0.19298790883184117,0.17372222102861792,0.19896705830974157,0.17014394073514574,0.20254533860321375,0.31548163402917145,0.33285592298384187,0.3076629330109975,0.3406746240020158,0.30298375516517,0.3453538018478433
Juju Stevens,GASO,2025,22.0,22,True,28.964260147238143,87.13573985276187,0.2494768315868918,0.039986989994436666,6.348127811333284,83.95187218866671,0.07030041873015819,0.026755611720907093,0.16520610216531886,6393.127800247703,0.16520610216531886,0.012506716542127433,0.3346082404417499,3738.720465173291,0.3346082404417499,0.016354546365394164,0.22163415582442728,0.275756148697578,0.19910703156330767,0.3017173199859383,0.18621831911539333,0.3176618191238883,0.05084160438776926,0.086348792534194,0.03859138320914457,0.10613749876578901,0.032308372936347994,0.11909694904422886,0.15677045004904613,0.1736417542815916,0.1491781000009329,0.18123410432970483,0.14463438409974658,0.18577782023089115,0.32357726654918495,0.3456392143343149,0.31364904594340726,0.3555674349400926,0.3077074055354853,0.3615090753480145
Jesse Donohoe,GAST,2025,22.0,22,True,70.58266088616811,282.2173391138319,0.20006423153675768,0.021268328961989453,35.86505219890515,238.53494780109483,0.13070354299892548,0.020311671632979277,0.1436541464991358,19427.1790519155,0.1436541464991358,0.007174557631922545,0.31812057896692264,11361.073041456822,0.31812057896692264,0.009381889726790792,0.18540124967976873,0.21411010892416943,0.17317305699769775,0.22768644383199313,0.16606813928439113,0.23599590892806882,0.11652774621485178,0.1439035512001383,0.10528814645814837,0.1572772670516795,0.09888642181320463,0.16558420795065157,0.13881498091421296,0.14849331208405864,0.1344595809338555,0.1528487120644161,0.13185304935649564,0.15545524364177596,0.3117925905087323,0.32444856742511297,0.3060972034997871,0.3301439544340582,0.30268874362215203,0.33355241431169325
Mason White,ARIZ,2025,21.0,21,True,121.71806420805444,341.78193579194556,0.26260639527088336,0.020417824819584002,39.941331869977866,320.55866813002217,0.1107942631622132,0.01650842397077232,0.24311549685756878,25522.952070756335,0.24311549685756878,0.006259426548349031,0.3439410035311212,14925.899531505775,0.3439410035311212,0.008185208432679478,0.2486362163935013,0.27620461940151014,0.23665059083685927,0.2890022197537461,0.22960981578482148,0.2967688877507011,0.09928307972754379,0.121522471169067,0.09013586290538649,0.13238072396084968,0.0849182828728263,0.1391267404614566,0.23889357780860213,0.24733741590653543,0.23509371896512066,0.2511372747500169,0.23281965639688054,0.25341133731825705,0.3384201643400604,0.34946184272218206,0.33345123684991196,0.3544307702123305,0.3304775337532746,0.35740447330896785
Jaylon Burrell,ALCN,2025,21.036192584394023,22,True,24.60720512302133,56.39279487697868,0.3037926558397695,0.050786818687624254,5.887566626313207,57.112433373686784,0.09345343851290806,0.03638335242229228,0.1474988406223556,4460.321721103049,0.1474988406223556,0.01497327866857081,0.34534380143074056,3622.7911484237316,0.34534380143074056,0.016614158564188495,0.26844918683204905,0.3373824396276657,0.2395812380771513,0.3701153891993516,0.22304624190504402,0.39008105005799715,0.0669255581272484,0.1153623406805598,0.05026563674948419,0.1422771749990272,0.04176018195955736,0.159834717083586,0.13739951763357497,0.15759816361113624,0.12830981190331311,0.1666878693413981,0.12286998889700179,0.17212769234770942,0.334137721771063,0.35654988109041813,0.3240519005125986,0.36663570234888254,0.31801594245768827,0.37267166040379285
Sam Parks,STO,2025,22.0,22,True,61.81700612295853,362.98299387704145,0.1455202592348365,0.017088729938305163,53.14591642399267,277.2540835760073,0.16085325794186645,0.020181694842929164,0.10458416942029568,23391.909470673767,0.10458416942029568,0.0065383349140840825,0.3352306694824966,13679.65937644801,0.3352306694824966,0.008549926045311507,0.13369403838799587,0.15674085744755192,0.12399228420405091,0.16776523250717507,0.11838838738029357,0.17455116525249556,0.14686797066004728,0.17409374094349464,0.1354441009201323,0.18714523225338472,0.12885923701951305,0.19518401955417897,0.10017412953739678,0.10899420930319458,0.0962049560750963,0.11296338276549506,0.09382956552264103,0.11533877331795032,0.32946383199999946,0.3409975069649937,0.32427349837383707,0.3461878405911561,0.3211672926166991,0.3492940463482941
Alex Duffey,ELON,2025,22.0,22,True,49.05591990130296,182.24408009869705,0.21208785084869414,0.026820828508644652,21.363412897497696,158.5365871025023,0.11875160031960923,0.024051912915117612,0.1467560419551675,12736.696470260928,0.1467560419551675,0.008860772789505507,0.33225761685426,7448.458601159192,0.33225761685426,0.011586887648014167,0.19352464574954792,0.2297480218263501,0.17824569415580685,0.24700259341119868,0.1694208882151256,0.2575907045459019,0.10179647674256935,0.13417268795683654,0.08892647590173093,0.15040515094484866,0.08173196845020217,0.1605965209898537,0.1407795415298297,0.15273254238050532,0.13540050471484172,0.1581115791954933,0.13218136769475647,0.16133071621557854,0.3244423798990008,0.3400728538095191,0.31740842284915805,0.3471068108593619,0.31319888268134466,0.3513163510271753
Luke Nowak,UIC,2025,22.0,22,True,51.173951415007856,243.12604858499216,0.17388362696231008,0.02205556748342061,31.094988658778774,197.80501134122122,0.13584529776661763,0.02259688462182514,0.14011359171990584,16205.83558667441,0.14011359171990584,0.007855327312074242,0.3432754521209169,9477.221644276482,0.3432754521209169,0.010272105736779743,0.1586006080779595,0.18836266326354686,0.14610500969699053,0.20261578526137414,0.13890161367175116,0.2113887575943434,0.120040191421152,0.15049736579877676,0.10761413481011774,0.16544705794243242,0.10056357762729881,0.17474933095796755,0.13481525396347643,0.14541192947633524,0.13004658470525182,0.15018059873455986,0.12719272809974957,0.1530344553400621,0.3363470220885286,0.3502038821533052,0.33011121893250717,0.3564396853093267,0.32637934174334576,0.3601715624984881
Zach Peters,AFA,2025,21.036192584394023,22,True,26.257404058635185,101.54259594136481,0.2054569957639686,0.0356009214863917,12.22934837084459,87.1706516291554,0.12303167375095163,0.0327818579280226,0.1253262533200267,7037.396493295921,0.1253262533200267,0.011920486764508565,0.3108707589091601,4115.490744609358,0.3108707589091601,0.015587956505733717,0.1805639989817789,0.22868060019894712,0.16082382289718086,0.2520857273848601,0.14961158849072467,0.2665605563935843,0.09962785332972199,0.14369879922430237,0.08285755466498478,0.16649715845206903,0.07373372265545998,0.18097391282537748,0.11728600718001762,0.1333664994600358,0.11004953484491706,0.14060297179513634,0.10571879743039776,0.14493370920965562,0.3003568420195404,0.32138467579877983,0.2908939888455959,0.3308475289727243,0.2852308521139422,0.336510665704378
Ellis Schwartz,GW,2025,21.036192584394023,22,True,44.881582808099246,177.41841719190077,0.20189645887584004,0.026862696677151295,23.400269540355797,149.49973045964418,0.13533990480252053,0.025940948441435272,0.15241889730768882,12241.105167916143,0.15241889730768882,0.009038361041415848,0.35092673608365044,7158.635309285294,0.35092673608365044,0.011819112891948808,0.18327260525201736,0.21954761164503234,0.1680471227980132,0.23690156567462806,0.1592768708852681,0.24757125623765744,0.11709953727320839,0.1520530622248394,0.10307122821145358,0.16942903086866265,0.09518872001781382,0.18029510312259112,0.14632261542668223,0.1585151791886954,0.14083577156510502,0.16400202305027262,0.13755211636701908,0.16728567824835855,0.3429548655816206,0.3588986065856803,0.33577993345362506,0.3660735387136758,0.33148602537597954,0.37036744679132133
Jackson Melton,HPU,2025,21.036192584394023,22,True,55.970882479715776,186.1291175202842,0.2311891056576447,0.02703964387600983,17.155504464945682,171.1444955350543,0.09110729933587725,0.020914986443135344,0.14224318303204708,13331.406033074667,0.14224318303204708,0.008660880014827042,0.3267290226356054,7796.24655140787,0.3267290226356054,0.0113254956479177,0.21252282727565547,0.24904970742474364,0.19700105781470958,0.2663336803181638,0.18800009410529991,0.276907748993,0.07627866634897332,0.10436559112188613,0.06536353347955945,0.11872341317726828,0.05933757114305395,0.1278173072521088,0.13640150823436814,0.14808485782972602,0.13114381869005154,0.15334254737404263,0.1279973031270673,0.15648906293702686,0.31909009190519455,0.3343679533660162,0.3122148159574479,0.3412432293137629,0.30810024004210484,0.3453578052291059
Mack Mitchell,SIUE,2025,21.036192584394023,22,True,27.07523980430838,73.72476019569162,0.26860356948718633,0.0439297183765133,9.629835775888255,68.77016422411174,0.12282953795775836,0.03683690696702499,0.1522244853212521,5550.622586261571,0.1522244853212521,0.013422368280159174,0.3262951658306397,3622.7911484237316,0.3262951658306397,0.016614158564188495,0.23801453144478507,0.2975298793358877,0.2132061020563797,0.32599491979276957,0.19901163224067078,0.3434403629006013,0.09636107311076277,0.14583340524177682,0.07799190116367946,0.17185684433190293,0.06815427212453017,0.18847617805175884,0.14317123549292773,0.16127773514957647,0.13502302823849793,0.16942594240400627,0.1301466541733539,0.17430231646915031,0.31508908617096215,0.3375012454903173,0.30500326491249774,0.3475870667487817,0.29896730685758743,0.353623024803692
Dylan Grego,BALL,2025,21.0,21,True,45.00678402848381,157.49321597151618,0.2222557235974509,0.029144907548286275,14.719562910604157,142.78043708939586,0.0934575422895502,0.023119935554736886,0.17273890335637976,11150.804302757622,0.17273890335637976,0.009469932926619441,0.31938888718825015,6521.024067162717,0.31938888718825015,0.012383462646161926,0.20207039133701016,0.24144618851988348,0.18548338972804607,0.260210958687889,0.17591297669851386,0.27172427498436125,0.07701006092488719,0.10803996892667281,0.06509846554094334,0.12404520026367076,0.058571811704551925,0.1342166436151462,0.16635153066233055,0.17912627605042897,0.16060269598866825,0.18487511072409127,0.1571622498350426,0.18831555687771692,0.31103636856147787,0.3277414058150224,0.30351884124719825,0.33525893312930205,0.29901990374049264,0.33975787063600765
Breckin Nace,RAD,2025,21.036192584394023,22,True,12.430628173456531,55.06937182654347,0.18415745442157824,0.046833060629434944,5.986424366949925,46.51357563305008,0.11402713079904618,0.04345476630682758,0.16095864854219974,3716.934767585874,0.16095864854219974,0.016402404973174307,0.33854675705473714,3622.7911484237316,0.33854675705473714,0.016614158564188495,0.15081538718286489,0.2141231972391595,0.12624161965591166,0.2461630231316177,0.11275707063898843,0.26625799554715507,0.08235083359169694,0.14044039114695808,0.06215355389391157,0.1723521738658505,0.051791770845380544,0.1930346302784137,0.14989539450922842,0.17202190257517105,0.13993812077013168,0.1819791763142678,0.1339790932313471,0.18793820385305238,0.32734067739505956,0.3497528367144147,0.31725485613659515,0.3598386579728791,0.31121889808168485,0.3658746160277894
Cameron Hassert,LMU,2025,23.0,23+,True,112.67476480685305,402.12523519314703,0.21887094950826153,0.018206010418909103,47.921910129073964,352.478089870926,0.11968509023245247,0.01620131889546101,0.14955883395459885,28347.8224941216,0.14955883395459885,0.00593936680889143,0.31496927525995283,16577.892295186994,0.31496927525995283,0.007766678770555632,0.20638576855766766,0.23095955909636454,0.19577065057542486,0.24244025203065805,0.1895547749780445,0.24943003001643557,0.10842293192653762,0.13025815890919662,0.09935528022893665,0.1408311268868265,0.09415563232034053,0.14737581272280778,0.14555279191934678,0.1535648759898509,0.14194722912232038,0.1571704387868773,0.13978944491719858,0.1593282229919991,0.30973073003614754,0.3202078204837581,0.30501587592246526,0.3249226745974404,0.3021942255148374,0.3277443250050683
Ethan Lizama,WKU,2025,22.0,22,True,41.610871930070516,168.98912806992948,0.19758248779710597,0.02737263410575574,13.872709174423724,149.92729082557625,0.08469297420283105,0.021688448550016972,0.19990230199826806,11596.836474867925,0.19990230199826806,0.009286033227932186,0.34024222916414415,6781.865029849225,0.34024222916414415,0.012142984168966732,0.17858053416307085,0.21554299886664507,0.16312323089873665,0.23327979527556605,0.15423792488443522,0.24419891088242252,0.06923810799818536,0.09831650889738694,0.05816062500611457,0.11341337975759339,0.05211659489683973,0.12303624281781253,0.19363896776604755,0.20616563623048856,0.18800177157731238,0.21180283241922374,0.18462813656331192,0.2151764674332242,0.3320519108053828,0.3484325475229055,0.32468036879202156,0.35580408953626674,0.32026879761180493,0.36021566071648337
